Match_Id,Player_Id,Team_Id,Is_Keeper,Is_Captain
336010,126,5,0,0
336011,7,2,0,0
336011,8,2,0,0
336011,10,2,0,0
336011,9,2,0,0
336011,6,2,0,1
336011,113,2,0,0
336011,14,2,0,0
336011,123,2,1,0
336011,15,2,0,0
336011,124,2,0,0
336011,94,2,0,0
336011,100,4,0,0
336011,25,4,0,0
336011,76,4,0,0
336011,27,4,0,1
336011,64,4,0,0
336011,29,4,0,0
336011,67,4,0,0
336011,134,4,1,0
336011,437,4,0,0
336011,77,4,0,0
336011,78,4,0,0
336012,17,3,0,0
336012,107,3,0,0
336012,125,3,0,0
336012,21,3,0,0
336012,23,3,0,0
336012,20,3,1,1
336012,109,3,0,0
336012,119,3,0,0
336012,120,3,0,0
336012,53,8,1,1
336012,97,8,0,0
336012,58,8,0,0
336012,57,8,0,0
336012,70,8,0,0
336012,122,3,0,0
336012,121,3,0,0
336012,54,8,0,0
336012,59,8,0,0
336012,232,8,0,0
336012,61,8,0,0
336012,143,8,0,0
336012,131,8,0,0
336013,74,5,0,0
336013,101,5,0,0
336013,31,5,0,0
336013,32,5,0,0
336013,33,5,0,0
336013,35,5,0,0
336013,38,5,0,1
336013,102,5,0,0
336013,36,5,1,0
336013,39,5,0,0
336013,126,5,0,0
336013,114,7,1,0
336013,44,7,0,0
336013,46,7,0,0
336013,71,7,0,0
336013,48,7,0,0
336013,45,7,0,0
336013,49,7,0,1
336013,79,7,0,0
336013,115,7,0,0
336013,73,7,0,0
336013,80,7,0,0
336014,40,6,0,0
336014,41,6,0,1
336014,110,6,0,0
336014,42,6,0,0
336014,86,6,0,0
336014,88,6,1,0
336014,87,6,0,0
336014,108,3,0,0
336014,107,3,0,0
336014,20,3,1,1
336014,21,3,0,0
336014,109,3,0,0
336014,127,3,0,0
336014,23,3,0,0
336014,120,3,0,0
336014,91,6,0,0
336014,118,6,0,0
336014,117,6,0,0
336014,116,6,0,0
336014,435,3,0,0
336014,121,3,0,0
336014,151,3,0,0
336015,128,1,0,0
336015,104,1,0,0
336015,1,1,0,1
336015,4,1,0,0
336015,129,1,0,0
336015,63,1,0,0
336015,62,1,1,0
336015,83,1,0,0
336015,105,1,0,0
336015,130,2,0,0
336015,51,2,0,0
336015,11,2,1,0
336015,6,2,0,1
336015,10,2,0,0
336015,14,2,0,0
336015,84,1,0,0
336015,106,1,0,0
336015,81,2,0,0
336015,8,2,0,0
336015,15,2,0,0
336015,124,2,0,0
336015,94,2,0,0
336016,53,8,1,1
336016,97,8,0,0
336016,58,8,0,0
336016,57,8,0,0
336016,70,8,0,0
336016,59,8,0,0
336016,112,8,0,0
336016,54,8,0,0
336016,61,8,0,0
336016,131,8,0,0
336016,74,5,0,0
336016,31,5,0,0
336016,33,5,0,0
336016,32,5,0,0
336016,143,8,0,0
336016,138,5,0,0
336016,35,5,0,0
336016,38,5,0,1
336016,36,5,1,0
336016,102,5,0,0
336016,39,5,0,0
336016,126,5,0,0
336017,11,2,0,0
336017,132,2,1,0
336017,113,2,0,0
336017,6,2,0,1
336017,10,2,0,0
336017,8,2,0,0
336017,12,2,0,0
336017,14,2,0,0
336017,81,2,0,0
336017,124,2,0,0
336017,44,7,0,0
336017,133,7,0,1
336017,46,7,0,0
336017,94,2,0,0
336017,147,7,0,0
336017,48,7,0,0
336017,49,7,0,0
336017,96,7,0,0
336017,114,7,1,0
336017,80,7,0,0
336017,149,7,0,0
336017,73,7,0,0
336018,108,3,0,0
336018,107,3,0,0
336018,21,3,0,0
336018,23,3,0,0
336018,20,3,1,1
336018,109,3,0,0
336018,100,4,0,0
336018,25,4,0,0
336018,24,4,0,0
336018,76,4,0,0
336018,27,4,0,1
336018,64,4,0,0
336018,29,4,0,0
336018,67,4,0,0
336018,77,4,0,0
336018,78,4,0,0
336018,134,4,1,0
336018,127,3,0,0
336018,435,3,0,0
336018,120,3,0,0
336018,121,3,0,0
336018,151,3,0,0
336019,103,1,0,0
336019,128,1,0,0
336019,1,1,0,1
336019,4,1,0,0
336019,129,1,0,0
336019,63,1,0,0
336019,53,8,1,1
336019,97,8,0,0
336019,112,8,0,0
336019,57,8,0,0
336019,58,8,0,0
336019,54,8,0,0
336019,59,8,0,0
336019,60,8,0,0
336019,61,8,0,0
336019,62,1,1,0
336019,105,1,0,0
336019,84,1,0,0
336019,106,1,0,0
336019,83,1,0,0
336019,143,8,0,0
336019,131,8,0,0
336020,40,6,0,0
336020,41,6,0,1
336020,42,6,0,0
336020,110,6,0,0
336020,88,6,1,0
336020,135,6,0,0
336020,136,6,0,0
336020,90,6,0,0
336020,91,6,0,0
336020,31,5,0,0
336020,74,5,0,0
336020,33,5,0,0
336020,32,5,0,0
336020,35,5,0,0
336020,137,5,0,0
336020,38,5,0,1
336020,138,5,0,0
336020,36,5,1,0
336020,118,6,0,0
336020,116,6,0,0
336020,39,5,0,0
336020,126,5,0,0
336021,130,2,0,0
336021,8,2,0,0
336021,113,2,0,0
336021,10,2,0,0
336021,6,2,0,1
336021,11,2,1,0
336021,14,2,0,0
336021,81,2,0,0
336021,15,2,0,0
336021,124,2,0,0
336021,100,4,0,0
336021,25,4,0,0
336021,139,4,0,0
336021,94,2,0,0
336021,27,4,0,1
336021,64,4,0,0
336021,29,4,0,0
336021,92,4,0,0
336021,67,4,0,0
336021,134,4,1,0
336021,77,4,0,0
336021,78,4,0,0
336022,103,1,0,0
336022,128,1,0,0
336022,1,1,0,1
336022,4,1,0,0
336022,129,1,0,0
336022,63,1,0,0
336022,62,1,1,0
336022,140,1,0,0
336022,40,6,0,0
336022,41,6,0,1
336022,110,6,1,0
336022,87,6,0,0
336022,42,6,0,0
336022,135,6,0,0
336022,136,6,0,0
336022,90,6,0,0
336022,91,6,0,0
336022,116,6,0,0
336022,118,6,0,0
336022,84,1,0,0
336022,106,1,0,0
336022,144,1,0,0
336023,108,3,0,0
336023,107,3,0,0
336023,21,3,0,0
336023,23,3,0,0
336023,127,3,0,0
336023,20,3,1,1
336023,109,3,0,0
336023,44,7,0,0
336023,133,7,0,1
336023,46,7,0,0
336023,119,3,0,0
336023,120,3,0,0
336023,151,3,0,0
336023,121,3,0,0
336023,45,7,0,0
336023,71,7,0,0
336023,48,7,0,0
336023,49,7,0,0
336023,114,7,1,0
336023,115,7,0,0
336023,73,7,0,0
336023,80,7,0,0
336024,100,4,0,0
336024,25,4,0,0
336024,27,4,0,1
336024,139,4,0,0
336024,33,5,0,0
336024,138,5,0,0
336024,141,5,0,0
336024,32,5,0,1
336024,31,5,0,0
336024,69,5,1,0
336024,36,5,0,0
336024,37,5,0,0
336024,75,5,0,0
336024,26,4,1,0
336024,153,4,0,0
336024,67,4,0,0
336024,29,4,0,0
336024,78,4,0,0
336024,77,4,0,0
336024,68,4,0,0
336024,39,5,0,0
336024,126,5,0,0
336025,40,6,0,0
336025,41,6,0,1
336025,42,6,0,0
336025,90,6,0,0
336025,135,6,0,0
336025,87,6,0,0
336025,53,8,1,1
336025,70,8,0,0
336025,97,8,0,0
336025,57,8,0,0
336025,58,8,0,0
336025,54,8,0,0
336025,112,8,0,0
336025,61,8,0,0
336025,131,8,0,0
336025,143,8,0,0
336025,142,8,0,0
336025,88,6,1,0
336025,136,6,0,0
336025,89,6,0,0
336025,118,6,0,0
336025,117,6,0,0
336026,103,1,0,0
336026,128,1,0,0
336026,1,1,0,1
336026,4,1,0,0
336026,5,1,0,0
336026,62,1,1,0
336026,63,1,0,0
336026,82,1,0,0
336026,144,1,0,0
336026,84,1,0,0
336026,106,1,0,0
336026,44,7,0,0
336026,133,7,0,1
336026,46,7,0,0
336026,45,7,0,0
336026,71,7,0,0
336026,48,7,0,0
336026,49,7,0,0
336026,467,7,0,0
336026,114,7,1,0
336026,115,7,0,0
336026,73,7,0,0
336027,40,6,0,0
336027,41,6,0,1
336027,42,6,0,0
336027,135,6,0,0
336027,90,6,0,0
336027,86,6,0,0
336027,100,4,0,0
336027,25,4,0,0
336027,27,4,0,1
336027,139,4,0,0
336027,64,4,0,0
336027,116,6,0,0
336027,88,6,1,0
336027,136,6,0,0
336027,89,6,0,0
336027,118,6,0,0
336027,29,4,0,0
336027,153,4,0,0
336027,67,4,0,0
336027,134,4,1,0
336027,77,4,0,0
336027,78,4,0,0
336028,74,5,0,0
336028,101,5,0,0
336028,32,5,0,0
336028,130,2,0,0
336028,8,2,0,0
336028,113,2,0,0
336028,9,2,0,0
336028,10,2,0,0
336028,6,2,0,1
336028,123,2,1,0
336028,14,2,0,0
336028,15,2,0,0
336028,124,2,0,0
336028,145,2,0,0
336028,31,5,0,0
336028,33,5,0,0
336028,35,5,0,0
336028,38,5,0,1
336028,102,5,0,0
336028,36,5,1,0
336028,39,5,0,0
336028,126,5,0,0
336029,44,7,0,0
336029,133,7,0,1
336029,45,7,0,0
336029,48,7,0,0
336029,46,7,0,0
336029,71,7,0,0
336029,47,7,0,0
336029,114,7,1,0
336029,115,7,0,0
336029,53,8,1,1
336029,70,8,0,0
336029,57,8,0,0
336029,111,8,0,0
336029,54,8,0,0
336029,112,8,0,0
336029,98,8,0,0
336029,146,8,0,0
336029,61,8,0,0
336029,73,7,0,0
336029,149,7,0,0
336029,131,8,0,0
336029,143,8,0,0
336030,103,1,0,0
336030,5,1,0,0
336030,1,1,0,1
336030,95,1,0,0
336030,4,1,0,0
336030,63,1,0,0
336030,62,1,1,0
336030,17,3,0,0
336030,107,3,0,0
336030,82,1,0,0
336030,84,1,0,0
336030,106,1,0,0
336030,144,1,0,0
336030,108,3,0,0
336030,21,3,0,0
336030,23,3,0,0
336030,20,3,1,1
336030,109,3,0,0
336030,120,3,0,0
336030,151,3,0,0
336030,121,3,0,0
336030,122,3,0,0
336031,9,2,0,0
336031,93,2,0,0
336031,132,2,1,0
336031,6,2,0,1
336031,113,2,0,0
336031,10,2,0,0
336031,12,2,0,0
336031,14,2,0,0
336031,15,2,0,0
336031,40,6,0,0
336031,41,6,0,1
336031,110,6,0,0
336031,135,6,0,0
336031,42,6,0,0
336031,88,6,1,0
336031,90,6,0,0
336031,124,2,0,0
336031,94,2,0,0
336031,89,6,0,0
336031,91,6,0,0
336031,116,6,0,0
336031,118,6,0,0
336032,103,1,0,0
336032,5,1,0,0
336032,1,1,0,1
336032,4,1,0,0
336032,95,1,0,0
336032,63,1,0,0
336032,62,1,1,0
336032,82,1,0,0
336032,105,1,0,0
336032,84,1,0,0
336032,74,5,0,0
336032,101,5,0,0
336032,102,5,0,0
336032,33,5,0,0
336032,32,5,0,0
336032,31,5,0,0
336032,106,1,0,0
336032,35,5,0,0
336032,38,5,0,1
336032,36,5,1,0
336032,39,5,0,0
336032,126,5,0,0
336033,100,4,0,0
336033,25,4,0,0
336033,139,4,0,0
336033,27,4,0,1
336033,64,4,0,0
336033,29,4,0,0
336033,44,7,0,0
336033,133,7,0,1
336033,147,7,0,0
336033,48,7,0,0
336033,46,7,0,0
336033,49,7,0,0
336033,47,7,1,0
336033,148,7,0,0
336033,149,7,0,0
336033,73,7,0,0
336033,150,7,0,0
336033,92,4,0,0
336033,67,4,0,0
336033,134,4,1,0
336033,77,4,0,0
336033,78,4,0,0
336034,9,2,0,0
336034,132,2,0,0
336034,8,2,0,0
336034,6,2,0,1
336034,113,2,0,0
336034,11,2,1,0
336034,12,2,0,0
336034,14,2,0,0
336034,81,2,0,0
336034,124,2,0,0
336034,17,3,1,0
336034,107,3,0,0
336034,20,3,0,1
336034,21,3,0,0
336034,23,3,0,0
336034,109,3,0,0
336034,108,3,0,0
336034,120,3,0,0
336034,151,3,0,0
336034,122,3,0,0
336034,94,2,0,0
336034,121,3,0,0
336036,53,8,1,1
336036,97,8,0,0
336036,57,8,0,0
336036,54,8,0,0
336036,111,8,0,0
336036,58,8,0,0
336036,100,4,0,0
336036,26,4,1,0
336036,27,4,0,1
336036,139,4,0,0
336036,64,4,0,0
336036,67,4,0,0
336036,112,8,0,0
336036,59,8,0,0
336036,61,8,0,0
336036,131,8,0,0
336036,143,8,0,0
336036,92,4,0,0
336036,153,4,0,0
336036,437,4,0,0
336036,78,4,0,0
336036,77,4,0,0
336037,44,7,0,0
336037,133,7,0,1
336037,147,7,0,0
336037,46,7,0,0
336037,48,7,0,0
336037,49,7,0,0
336037,148,7,0,0
336037,47,7,1,0
336037,438,7,0,0
336037,40,6,0,0
336037,41,6,0,1
336037,42,6,0,0
336037,87,6,0,0
336037,135,6,0,0
336037,88,6,1,0
336037,90,6,0,0
336037,80,7,0,0
336037,73,7,0,0
336037,436,6,0,0
336037,91,6,0,0
336037,136,6,0,0
336037,118,6,0,0
336038,74,5,0,0
336038,101,5,0,0
336038,69,5,1,0
336038,31,5,0,0
336038,33,5,0,0
336038,30,5,0,0
336038,17,3,1,0
336038,107,3,0,0
336038,21,3,0,0
336038,109,3,0,0
336038,20,3,0,1
336038,23,3,0,0
336038,120,3,0,0
336038,152,3,0,0
336038,37,5,0,0
336038,38,5,0,1
336038,102,5,0,0
336038,75,5,0,0
336038,126,5,0,0
336038,151,3,0,0
336038,121,3,0,0
336038,122,3,0,0
336039,93,2,0,0
336039,7,2,0,0
336039,8,2,0,0
336039,9,2,0,0
336039,113,2,0,0
336039,6,2,0,1
336039,11,2,1,0
336039,14,2,0,0
336039,15,2,0,0
336039,53,8,1,0
336039,55,8,0,1
336039,97,8,0,0
336039,57,8,0,0
336039,70,8,0,0
336039,58,8,0,0
336039,232,8,0,0
336039,59,8,0,0
336039,94,2,0,0
336039,124,2,0,0
336039,61,8,0,0
336039,143,8,0,0
336039,131,8,0,0
336040,100,4,0,0
336040,25,4,0,0
336040,26,4,1,0
336040,27,4,0,1
336040,64,4,0,0
336040,29,4,0,0
336040,67,4,0,0
336040,92,4,0,0
336040,103,1,0,0
336040,1,1,0,1
336040,95,1,0,0
336040,4,1,0,0
336040,63,1,0,0
336040,62,1,1,0
336040,128,1,0,0
336040,105,1,0,0
336040,84,1,0,0
336040,153,4,0,0
336040,78,4,0,0
336040,77,4,0,0
336040,174,1,0,0
336040,106,1,0,0
336041,44,7,0,0
336041,133,7,0,1
336041,48,7,0,0
336041,46,7,0,0
336041,147,7,0,0
336041,49,7,0,0
336041,96,7,0,0
336041,114,7,1,0
336041,115,7,0,0
336041,69,5,1,0
336041,101,5,0,0
336041,31,5,0,0
336041,32,5,0,0
336041,33,5,0,0
336041,35,5,0,0
336041,138,5,0,0
336041,149,7,0,0
336041,73,7,0,0
336041,38,5,0,1
336041,102,5,0,0
336041,39,5,0,0
336041,75,5,0,0
336042,53,8,1,1
336042,97,8,0,0
336042,58,8,0,0
336042,54,8,0,0
336042,112,8,0,0
336042,70,8,0,0
336042,232,8,0,0
336042,61,8,0,0
336042,131,8,0,0
336042,17,3,1,0
336042,107,3,0,0
336042,21,3,0,0
336042,20,3,0,1
336042,109,3,0,0
336042,142,8,0,0
336042,143,8,0,0
336042,23,3,0,0
336042,152,3,0,0
336042,122,3,0,0
336042,121,3,0,0
336042,120,3,0,0
336042,151,3,0,0
336043,74,5,0,0
336043,101,5,0,0
336043,102,5,0,0
336043,32,5,0,0
336043,33,5,0,0
336043,31,5,0,0
336043,35,5,0,0
336043,38,5,0,1
336043,36,5,1,0
336043,126,5,0,0
336043,39,5,0,0
336043,40,6,0,0
336043,41,6,0,1
336043,42,6,0,0
336043,87,6,0,0
336043,135,6,0,0
336043,88,6,1,0
336043,90,6,0,0
336043,136,6,0,0
336043,91,6,0,0
336043,117,6,0,0
336043,118,6,0,0
336044,100,4,0,0
336044,25,4,0,0
336044,26,4,1,0
336044,27,4,0,1
336044,64,4,0,0
336044,29,4,0,0
336044,68,4,0,0
336044,67,4,0,0
336044,153,4,0,0
336044,77,4,0,0
336044,17,3,1,0
336044,108,3,0,0
336044,21,3,0,0
336044,78,4,0,0
336044,20,3,0,1
336044,127,3,0,0
336044,23,3,0,0
336044,109,3,0,0
336044,120,3,0,0
336044,151,3,0,0
336044,121,3,0,0
336044,122,3,0,0
336045,17,3,1,0
336045,108,3,0,0
336045,21,3,0,0
336045,109,3,0,0
336045,20,3,0,1
336045,127,3,0,0
336045,23,3,0,0
336045,138,5,0,0
336045,101,5,0,0
336045,69,5,1,0
336045,32,5,0,0
336045,31,5,0,0
